"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2003:Q4","Bottom50",2.7,7.1,12.7,21.9,1.1,3.4,1.4,4.6,29.6,24.1,51.1,10
"2004:Q1","Top1",27.7,24.4,14.4,14.5,45.8,6.2,50.7,33,6.2,5.9,1.5,39.8
"2004:Q1","Next9",35.6,32.7,27.3,21.3,35.8,42.8,29.8,33,16.7,18.4,8.4,31.7
"2004:Q1","Next40",34.2,36.3,46.4,42.3,17.3,47.7,18.2,29.8,47.7,51.8,38.5,19.6
"2004:Q1","Bottom50",2.5,6.7,11.9,21.9,1,3.4,1.4,4.2,29.4,23.9,51.6,8.9
"2004:Q2","Top1",27.7,24.3,14.3,14.3,45.9,6.1,51.4,32.6,6.1,5.7,1.5,39.7
"2004:Q2","Next9",35.5,32.6,27.2,21.5,35.9,43,29.2,33.2,17.2,18.8,8.5,33.3
"2004:Q2","Next40",34.5,36.4,46.5,42.3,17.2,47.6,18.1,30,46.3,50,38.3,19.1
"2004:Q2","Bottom50",2.3,6.7,12,21.9,1,3.3,1.3,4.2,30.4,25.4,51.6,7.9
"2004:Q3","Top1",27.7,24.2,14,14.2,46.3,6,51.5,32.7,6.1,5.7,1.7,42.1
"2004:Q3","Next9",35.8,32.8,27.6,21.8,35.9,43.2,29,33.4,16.9,18.7,8.3,32.4
"2004:Q3","Next40",34.1,36.1,45.8,42.3,16.9,47.5,18.2,29.8,46.9,50.5,38.8,18.5
"2004:Q3","Bottom50",2.4,6.8,12.5,21.7,0.9,3.3,1.3,4.1,30.1,25.1,51.2,7
"2004:Q4","Top1",28.2,24.6,14.1,14.3,46.9,6.4,51.9,32.8,5.7,5.5,1.5,33.7
"2004:Q4","Next9",35.6,32.7,27.6,21.4,35.9,43.2,29.9,32.4,17.6,19.1,8.5,39.9
"2004:Q4","Next40",34,35.8,46,42.2,16.2,47,17,30.6,45.7,49.1,38.7,18.9
"2004:Q4","Bottom50",2.2,6.8,12.3,22.1,0.9,3.3,1.3,4.1,30.9,26.3,51.3,7.5
"2005:Q1","Top1",28,24.4,14.1,14,46.8,6.5,51,32.6,5.7,5.6,1.6,32
"2005:Q1","Next9",36.1,33.1,27.8,21.6,36.3,43.4,30.9,33.4,17.4,18.7,8.5,40.7
"2005:Q1","Next40",33.6,35.6,45.9,42.1,16,46.7,16.7,29.9,46.6,50.3,37.9,19.1
"2005:Q1","Bottom50",2.4,6.8,12.2,22.3,0.9,3.3,1.4,4.2,30.3,25.4,52,8.2
"2005:Q2","Top1",28.1,24.5,13.8,13.9,46.9,6.8,50.8,32.8,5.6,5.5,1.7,31.8
"2005:Q2","Next9",36.3,33.3,28.3,21.5,36.5,43.4,31.6,33.1,17.4,18.7,8.4,39.7
"2005:Q2","Next40",33.1,35.2,45.4,41.9,15.7,46.5,16.2,29.8,46.5,50.2,37.7,19.3
"2005:Q2","Bottom50",2.5,7,12.6,22.6,0.9,3.4,1.4,4.2,30.4,25.6,52.3,9.2
"2005:Q3","Top1",28.2,24.6,13.6,13.8,47.4,7,50.9,32.5,5.4,5.3,1.6,31.6
"2005:Q3","Next9",36.4,33.4,28.5,21.6,36.5,43.5,32.1,32.9,17.5,19,8.4,38.5
"2005:Q3","Next40",32.9,35,45.1,41.8,15.2,46.1,15.6,30.4,45.8,49.1,37.7,19.5
"2005:Q3","Bottom50",2.5,7.1,12.8,22.7,0.9,3.4,1.4,4.3,31.2,26.6,52.3,10.3
"2005:Q4","Top1",28.3,24.6,13.5,13.7,47.4,7.3,50.8,32.6,5.3,5,1.6,34
"2005:Q4","Next9",36.4,33.4,28.5,21.7,36.8,43.5,32.6,32.2,17.7,19.4,8.3,34.2
"2005:Q4","Next40",33,34.9,45.1,41.8,14.9,45.8,15.2,30.9,44.8,47.6,37.8,19.7
"2005:Q4","Bottom50",2.3,7.1,12.9,22.9,0.9,3.4,1.4,4.4,32.3,27.9,52.3,12.1
"2006:Q1","Top1",28.8,25,13.1,13.8,48.5,7.5,50.6,32.3,5.1,4.8,1.5,31.6
"2006:Q1","Next9",36.9,33.9,29,21.4,36.4,43.5,33,33.9,18,19.7,8.4,35.8
"2006:Q1","Next40",32,33.9,44.4,41.6,14.2,45.6,14.9,29.5,44.1,46.8,37.5,19.8
"2006:Q1","Bottom50",2.3,7.2,13.5,23.2,0.9,3.4,1.4,4.3,32.8,28.7,52.6,12.8
"2006:Q2","Top1",28.6,24.7,13.1,13.5,48.1,7.7,50,32.2,5,4.6,1.6,31.7
"2006:Q2","Next9",37.2,34,29,21.6,36.8,43.5,33.6,34.4,18.2,19.9,8.3,34.5
"2006:Q2","Next40",32.1,34,44.3,41.5,14.2,45.4,14.9,29.1,43.4,46,37.2,19.9
"2006:Q2","Bottom50",2.2,7.3,13.5,23.4,0.9,3.4,1.5,4.3,33.5,29.5,52.9,14
"2006:Q3","Top1",28.8,24.9,13.1,13.5,48.3,7.9,50.1,32.1,4.8,4.5,1.7,29.8
"2006:Q3","Next9",37.1,34,29,21.5,36.8,43.5,33.8,33.7,18.4,20.1,8.2,35.6
"2006:Q3","Next40",32.1,33.9,44.3,41.4,13.9,45.2,14.5,29.9,42.8,45.1,37.3,20
"2006:Q3","Bottom50",2,7.3,13.7,23.6,0.9,3.5,1.5,4.3,34,30.3,52.7,14.6
"2006:Q4","Top1",29.2,25.1,12.8,13.7,49,8.2,50.4,31.5,4.7,4.4,1.6,26.2
"2006:Q4","Next9",36.9,33.9,29.2,21.1,36.6,43.4,34,32.8,18.7,20.3,8.4,38.8
"2006:Q4","Next40",31.8,33.6,43.9,41.3,13.5,44.9,14.1,31.2,42.4,44.8,37.4,20.2
"2006:Q4","Bottom50",2.1,7.4,14.1,23.9,0.9,3.5,1.6,4.5,34.2,30.6,52.7,14.8
"2007:Q1","Top1",29.3,25.2,12.5,13.7,49.4,8.4,49.9,31,4.5,4.2,1.7,26.3
"2007:Q1","Next9",37.4,34.4,29.6,21,36.4,43.4,34.4,34.6,18.9,20.6,8.4,37.7
"2007:Q1","Next40",31.1,32.9,43.2,41.2,13.2,44.7,14.1,30,41.9,44.1,36.6,20.2
"2007:Q1","Bottom50",2.1,7.5,14.7,24.2,0.9,3.5,1.6,4.4,34.7,31.1,53.3,15.9
"2007:Q2","Top1",29.4,25.2,12.4,13.9,49.6,8.7,49.8,30.3,4.3,4.1,1.6,21.7
"2007:Q2","Next9",37.6,34.5,29.8,20.6,36.3,43.3,34.7,34.9,19.3,20.7,8.5,43.2
"2007:Q2","Next40",30.9,32.7,42.9,41,13.1,44.5,13.9,30.4,41.6,43.9,36.7,20.2
"2007:Q2","Bottom50",2.1,7.6,14.9,24.5,0.9,3.5,1.7,4.4,34.8,31.4,53.3,14.9
"2007:Q3","Top1",29.7,25.4,12.5,13.8,49.7,9,49.3,30.7,4.3,4,1.7,23.3
"2007:Q3","Next9",37.6,34.5,29.8,20.5,36.3,43.1,35.1,34.7,19.1,20.8,8.3,38.9
"2007:Q3","Next40",30.8,32.6,43,40.9,13,44.3,13.9,30.3,41.6,43.7,37.2,20.6
"2007:Q3","Bottom50",1.9,7.5,14.8,24.8,1,3.5,1.8,4.3,35,31.5,52.8,17.1
"2007:Q4","Top1",29.7,25.3,12.3,13.6,49,8.8,49.4,32.4,4.3,4,1.9,22
"2007:Q4","Next9",37.7,34.5,30.1,20.6,36.8,43.2,34.7,33.6,19.1,20.7,7.9,41.2
"2007:Q4","Next40",30.8,32.7,42.5,40.9,13.2,44.6,14.2,29.8,41.6,43.6,37.8,20.6
"2007:Q4","Bottom50",1.8,7.5,15,24.9,1,3.4,1.8,4.2,35,31.7,52.3,16.2
"2008:Q1","Top1",29.3,24.9,11.9,12.9,47.9,8.3,48.5,33.9,4.3,4,2.3,20.4
"2008:Q1","Next9",38.2,34.9,30.5,21.2,37.4,43.3,34.6,34.7,19.3,20.8,7.5,43.9
"2008:Q1","Next40",30.7,32.5,41.8,41,13.7,45.1,15.1,27.4,41,43,37.7,20.6
"2008:Q1","Bottom50",1.8,7.8,15.8,24.9,1,3.3,1.9,4,35.4,32.3,52.6,15.2
"2008:Q2","Top1",28.9,24.5,12.1,12.5,47.4,8.2,48.1,33.6,4.2,3.7,2.3,24.6
"2008:Q2","Next9",38.6,35.1,30.3,21.5,37.8,43.3,34.4,35.8,19.4,21.5,7.2,37.9
"2008:Q2","Next40",31.2,32.6,41.9,41.1,13.8,45.3,15.5,26.6,39.4,40.7,37.9,20.6
"2008:Q2","Bottom50",1.3,7.7,15.7,24.9,0.9,3.3,2,3.9,37,34.1,52.5,16.9
"2008:Q3","Top1",28.5,24,12.6,12,45.9,7.8,47.3,34.3,4.4,3.9,2.7,19.1
"2008:Q3","Next9",39.1,35.4,30.2,21.9,38.8,43.6,34.5,36.5,19.5,21.1,6.8,45.3
"2008:Q3","Next40",31.3,33,42.2,41.1,14.3,45.4,16.1,25.4,40.1,41.8,38.1,20.8
"2008:Q3","Bottom50",1.1,7.6,15,24.9,0.9,3.2,2.1,3.8,36,33.2,52.4,14.8
"2008:Q4","Top1",27.2,23,12.4,11,42.7,7,45.1,35.9,4.9,4,3.3,37.1
"2008:Q4","Next9",39.6,35.4,30.5,23.2,40.7,44.2,34.9,34.4,17.8,20.8,5.9,18.1
"2008:Q4","Next40",31.9,33.7,41.6,41.2,15.7,45.8,17.6,25.8,41.3,42.7,38.5,21.6
"2008:Q4","Bottom50",1.2,7.8,15.4,24.5,0.9,3,2.3,3.9,36,32.4,52.4,23.2
"2009:Q1","Top1",26.2,22.2,11.7,10.6,41.3,6.8,43.8,35.4,5.1,4.2,3.6,42.9
"2009:Q1","Next9",40.8,36.3,31.2,23.9,41.7,44.4,35.3,36.7,17.4,20.5,5.8,10.4
"2009:Q1","Next40",31.3,33.3,40.5,41.3,16.2,45.9,18.4,24.2,41.9,43.7,37.5,21.9
"2009:Q1","Bottom50",1.7,8.2,16.7,24.2,0.9,2.9,2.5,3.7,35.6,31.7,53.2,24.7
"2009:Q2","Top1",26.9,22.7,12.1,11,44,7.3,44.1,34.6,4.9,4.1,3.4,39.9
"2009:Q2","Next9",40.3,36,30.9,23.4,40.2,43.9,35.1,36.2,17.9,20.8,6.2,13.5
"2009:Q2","Next40",31.6,33.3,40.8,41.4,14.9,45.9,18.2,25.3,40.7,42.3,36.7,22.5
"2009:Q2","Bottom50",1.2,7.9,16.2,24.2,0.9,3,2.6,3.8,36.5,32.8,53.7,24.1
"2009:Q3","Top1",27.6,23.4,12.7,11.3,46.1,7.7,44.9,33.5,5,4.1,3.2,35.8
"2009:Q3","Next9",40.3,36.2,30.6,23,39.1,43.5,34.8,38.1,18,20.8,6.7,18.7
"2009:Q3","Next40",31.1,32.9,41.3,41.6,13.9,45.8,17.8,24.7,40.6,42.4,36.2,22.9
"2009:Q3","Bottom50",0.9,7.5,15.4,24.1,0.9,3,2.6,3.7,36.4,32.7,53.9,22.6
"2009:Q4","Top1",28.3,24,12.8,11.5,46.5,7.8,45.4,35.2,4.9,4.1,3.2,31.9
"2009:Q4","Next9",39.2,35.3,30.8,22.6,39,43.4,34.5,34,18.2,20.8,6.8,23.6
"2009:Q4","Next40",31.6,33.2,41.1,41.6,13.6,45.7,17.5,27,40.4,42.3,35.8,23.2
"2009:Q4","Bottom50",0.9,7.4,15.3,24.3,0.9,3,2.6,3.8,36.4,32.8,54.2,21.2
"2010:Q1","Top1",28.4,24.2,13.1,11.6,47.3,8,46,33.8,5,4.1,3.1,30.3
"2010:Q1","Next9",39.8,36,30.7,22.5,38.7,43.3,34.2,37.2,18.4,20.9,7.2,21.3
"2010:Q1","Next40",31.1,32.7,41.4,41.7,13.2,45.6,17.2,25.3,39.9,41.9,34.6,24.5
"2010:Q1","Bottom50",0.7,7.2,14.9,24.1,0.8,3,2.6,3.7,36.8,33,55.1,23.9
"2010:Q2","Top1",28.2,24,13.4,11,46.5,7.9,45.6,34.6,4.9,4,3.3,28.3
"2010:Q2","Next9",40.1,36.2,30.6,23.5,39.4,43.5,34.3,37.3,18.6,21.2,6.7,24
"2010:Q2","Next40",31.3,32.7,41.4,41.8,13.4,45.6,17.5,24.5,39.1,41.1,34.4,24.4
"2010:Q2","Bottom50",0.4,7,14.5,23.7,0.8,2.9,2.6,3.6,37.3,33.7,55.6,23.2
"2010:Q3","Top1",28.8,24.6,13,11.3,47.8,8.3,46.8,34.6,4.9,4.1,3.2,27.1
"2010:Q3","Next9",39.8,36.1,31,23.2,38.7,43.3,33.9,36.9,18.8,21.3,7,26.3
"2010:Q3","Next40",30.8,32.2,40.7,42,12.7,45.4,16.8,25,38.8,40.7,34.1,24.5
"2010:Q3","Bottom50",0.6,7.1,15.3,23.5,0.8,2.9,2.5,3.5,37.6,34,55.7,22.1
"2010:Q4","Top1",29.5,25.3,13,12,48.4,8.3,47.7,35.3,4.8,4.1,3,24.8
"2010:Q4","Next9",39,35.5,31.1,22.5,38.2,43.3,33.6,34.1,18.9,21.3,7,31
"2010:Q4","Next40",30.8,32.3,40.5,41.8,12.7,45.5,16.4,26.9,39.5,41.6,35.4,23.4
"2010:Q4","Bottom50",0.7,6.9,15.3,23.7,0.8,2.9,2.3,3.7,36.8,33,54.7,20.8
"2011:Q1","Top1",29.7,25.5,13.6,12.4,48.8,8.3,48.1,33.9,4.7,4,2.8,23.4
"2011:Q1","Next9",39.2,35.9,30.9,22.1,37.8,43.3,33.6,36.4,19.4,21.6,7.2,34.5
"2011:Q1","Next40",30.6,32,41,41.7,12.6,45.5,16.1,26,38.9,41.1,34.5,22.4
"2011:Q1","Bottom50",0.4,6.6,14.5,23.8,0.8,2.9,2.2,3.7,37,33.3,55.5,19.7
"2011:Q2","Top1",29.9,25.6,14.1,12.6,48.6,8.1,48,34.3,4.7,4,2.7,24.4
"2011:Q2","Next9",39.2,35.8,30.8,22,37.8,43.4,33.7,36.1,19.3,21.6,7.1,34.4
"2011:Q2","Next40",30.6,32.1,41.4,41.5,12.8,45.6,16.1,25.9,39.5,41.9,34.5,21.6
"2011:Q2","Bottom50",0.3,6.4,13.7,23.9,0.8,2.9,2.2,3.7,36.5,32.4,55.7,19.6
"2011:Q3","Top1",28.9,24.8,13.8,12,46.6,7.6,46.5,35,4.8,4,3,28.4
"2011:Q3","Next9",39.7,36.2,30.8,23.1,38.9,43.8,34.4,36.4,18.9,21.9,6.4,27.6
"2011:Q3","Next40",31,32.4,41.1,41.4,13.7,45.8,16.9,25,39.2,41.5,34.9,21.3
"2011:Q3","Bottom50",0.4,6.7,14.4,23.6,0.8,2.9,2.2,3.6,37,32.7,55.7,22.6
"2011:Q4","Top1",29.3,25.1,13.5,12.6,47,7.5,47.4,35.4,4.8,4,2.7,29.2
"2011:Q4","Next9",39.1,35.7,31.1,22.5,38.6,43.8,34.2,34.1,18.8,21.9,6.7,25.5
"2011:Q4","Next40",31,32.4,40.6,41.3,13.7,45.8,16.3,26.7,39.7,42.2,34.9,21
"2011:Q4","Bottom50",0.6,6.7,14.8,23.6,0.8,2.9,2.1,3.8,36.6,32,55.8,24.3
"2012:Q1","Top1",29.7,25.6,13.7,13.4,48.1,7.6,48.3,34.1,4.6,3.9,2.3,27.9
"2012:Q1","Next9",39.3,36,31.2,21.7,37.8,43.8,34.1,35.8,19.3,22.2,7.2,28.7
"2012:Q1","Next40",30.5,31.9,40.6,41.1,13.3,45.7,15.7,26.3,39.3,42,33.9,20
"2012:Q1","Bottom50",0.6,6.5,14.5,23.8,0.8,2.9,1.9,3.8,36.7,31.9,56.7,23.4
"2012:Q2","Top1",29.4,25.4,14.2,13.3,47.5,7.3,47.8,34.3,4.7,3.9,2.3,30
"2012:Q2","Next9",39.6,36.2,30.9,22.1,38.1,44,34.5,36.5,19.2,22.3,6.9,25.7
"2012:Q2","Next40",30.6,32,41,41,13.7,45.8,15.8,25.5,39.3,42,34,19.2
"2012:Q2","Bottom50",0.4,6.4,13.9,23.6,0.8,2.9,1.9,3.7,36.8,31.7,56.8,25.1
"2012:Q3","Top1",29.9,25.8,14.1,13.7,47.9,7.2,48.4,34.8,4.7,4,2.2,28.4
"2012:Q3","Next9",39.2,36,30.9,21.9,37.7,44,34.4,35.4,19.1,22.1,7,28.5
"2012:Q3","Next40",30.4,31.9,40.9,40.9,13.6,45.9,15.4,26.1,40,43,34.1,18.5
"2012:Q3","Bottom50",0.6,6.3,14.1,23.5,0.8,2.9,1.8,3.7,36.2,30.8,56.8,24.6
"2012:Q4","Top1",29.9,25.9,14.1,13.8,47.8,7.1,48.2,35.2,4.5,3.8,2,26
"2012:Q4","Next9",39,35.9,30.9,22.1,37.6,44.1,34.7,34.9,19.6,22.7,6.8,31.8
"2012:Q4","Next40",30.6,31.9,40.9,40.8,13.8,46,15.4,26.1,39.1,41.9,34.4,17.9
"2012:Q4","Bottom50",0.5,6.3,14.1,23.4,0.8,2.9,1.7,3.7,36.9,31.6,56.9,24.4
"2013:Q1","Top1",30.3,26.4,14.5,14.4,48.9,7.1,48.9,34.6,4.8,4.2,1.9,25.9
"2013:Q1","Next9",38.8,35.8,30.7,21.5,36.9,44.1,34.7,35.1,18.9,21.6,7.3,32.1
"2013:Q1","Next40",30,31.7,41.3,40.6,13.4,45.9,14.8,26.5,41.6,45.7,33.5,17.1
"2013:Q1","Bottom50",0.9,6.1,13.5,23.5,0.8,2.9,1.6,3.8,34.7,28.5,57.2,24.9
"2013:Q2","Top1",30.1,26.2,14.6,14.7,48.9,7,49.2,34,4.7,4.2,1.7,25.9
"2013:Q2","Next9",39.1,36,30.5,21.5,36.7,44.2,34.8,36.2,18.9,21.7,7.3,31.4
"2013:Q2","Next40",30,31.7,41.5,40.5,13.6,45.9,14.6,26,41.7,45.9,33.6,16.1
"2013:Q2","Bottom50",0.9,6,13.3,23.3,0.8,2.9,1.4,3.8,34.8,28.2,57.4,26.6
"2013:Q3","Top1",30.4,26.6,14.7,15,49.4,7,49.7,34.4,4.6,4.2,1.6,25.7
"2013:Q3","Next9",38.5,35.6,30.3,21.4,36.3,44.2,34.9,34.9,19,21.9,7.3,32.3
"2013:Q3","Next40",30.2,31.8,41.8,40.3,13.6,45.9,14.2,26.8,41.3,45.4,33.8,15
"2013:Q3","Bottom50",0.9,5.9,13.2,23.3,0.8,2.9,1.3,3.9,35.1,28.6,57.2,27
"2013:Q4","Top1",30.8,27,14.9,15.5,49.9,7.3,51.3,34.1,4.6,4.3,1.5,24
"2013:Q4","Next9",38.1,35.3,30.3,20.8,36.2,44.3,33.9,33.7,19.1,21.8,7.7,33.6
"2013:Q4","Next40",30.2,31.9,42.1,40.6,13.2,45.6,13.6,28.1,41.7,46.1,34,16.1
"2013:Q4","Bottom50",0.9,5.8,12.8,23.2,0.8,2.8,1.2,4.1,34.5,27.8,56.8,26.2
"2014:Q1","Top1",31,27.3,15,15.6,50.3,7.4,51.6,33.8,4.8,4.4,1.6,25.7
"2014:Q1","Next9",38.3,35.5,30.4,20.7,36,44.4,33.5,34.8,19,21.8,7.8,31.3
"2014:Q1","Next40",29.8,31.5,42.2,40.8,12.9,45.5,13.6,27.4,42,46.6,33.6,16.6
"2014:Q1","Bottom50",0.9,5.6,12.4,22.9,0.8,2.8,1.3,4,34.2,27.3,57,26.5
"2014:Q2","Top1",31.3,27.6,14.9,15.8,50.8,7.5,52.3,33.6,4.8,4.4,1.6,23.2
"2014:Q2","Next9",38.1,35.4,30.6,20.4,35.8,44.5,33,34.6,19.3,21.9,7.9,35.1
"2014:Q2","Next40",29.6,31.4,42.1,41,12.6,45.3,13.4,27.8,42,46.5,34,17.3
"2014:Q2","Bottom50",1,5.6,12.5,22.8,0.8,2.7,1.3,4,34,27.2,56.5,24.4
"2014:Q3","Top1",31.1,27.4,14.9,15.9,50.6,7.5,52.8,33.2,4.8,4.5,1.8,23.1
"2014:Q3","Next9",38.3,35.7,30.7,20.3,36,44.6,32.5,35.6,19.2,21.9,7.7,35.6
"2014:Q3","Next40",29.5,31.3,42.1,41.1,12.6,45.2,13.4,27.2,42.2,46.8,34.5,17.7
"2014:Q3","Bottom50",1,5.6,12.3,22.7,0.7,2.7,1.3,4,33.7,26.9,56,23.6
"2014:Q4","Top1",31.6,27.9,15,16.2,50.9,7.5,53.7,33.8,4.9,4.6,1.8,24.1
"2014:Q4","Next9",38,35.4,30.8,19.9,35.9,44.8,32,34.3,19,21.8,7.8,33.4
"2014:Q4","Next40",29.4,31.2,42.1,41.3,12.5,45,13.1,27.9,42.8,47.4,34.9,18
"2014:Q4","Bottom50",1,5.5,12.1,22.7,0.7,2.7,1.2,4,33.3,26.3,55.5,24.5
"2015:Q1","Top1",31.7,28.1,15.1,16.2,51.2,7.6,54.1,33.5,5.1,4.7,1.9,25
"2015:Q1","Next9",38.1,35.5,30.9,19.8,35.8,44.8,31.6,35.3,18.7,21.6,7.8,31.4
"2015:Q1","Next40",29,31,42.2,41.4,12.3,44.9,13.1,27.3,43.4,48.4,34.6,18.2
"2015:Q1","Bottom50",1.1,5.4,11.8,22.6,0.7,2.7,1.2,4,32.8,25.3,55.6,25.3
"2015:Q2","Top1",31.6,28,15,16.1,51.3,7.6,54.3,33,5.2,4.8,2.1,24.5
"2015:Q2","Next9",38.3,35.6,31.1,19.6,35.8,44.9,31.4,35.9,18.6,21.5,7.7,31.5
"2015:Q2","Next40",28.9,30.9,42.2,41.5,12.2,44.9,13.1,27.1,43.7,48.7,35.2,18.6
"2015:Q2","Bottom50",1.1,5.4,11.7,22.7,0.7,2.7,1.2,4,32.5,25,55,25.4
"2015:Q3","Top1",31.2,27.6,15,15.5,50.6,7.4,53.8,33.6,5.4,4.8,2.4,28.6
"2015:Q3","Next9",38.6,35.7,31,20.3,36.2,45,31.4,36.2,18.1,21.7,7.2,24.2
"2015:Q3","Next40",29.2,31.2,42.3,41.7,12.5,44.9,13.6,26.2,43.7,48.3,36,18.7
"2015:Q3","Bottom50",1.1,5.5,11.7,22.5,0.7,2.7,1.2,3.9,32.9,25.3,54.4,28.6
"2015:Q4","Top1",31.6,28,15,15.8,51,7.5,54.7,34.2,5.3,4.8,2.3,28
"2015:Q4","Next9",38,35.3,30.9,19.8,36,45.1,30.9,34.4,18.3,21.7,7.6,23.2
"2015:Q4","Next40",29.4,31.3,42.5,41.8,12.3,44.7,13.2,27.4,43.3,48,35,19.4
"2015:Q4","Bottom50",1.1,5.4,11.5,22.6,0.7,2.6,1.2,4,33.1,25.5,55.1,29.4
"2016:Q1","Top1",31.5,28,15.1,15.8,51.1,7.6,54.8,33.7,5.5,4.9,2.4,29.8
"2016:Q1","Next9",38.3,35.5,31.1,19.6,36,45.2,30.7,35.6,18,21.6,7.7,19.9
"2016:Q1","Next40",29.1,31.1,42.5,41.9,12.2,44.6,13.2,26.7,43.9,48.9,34.7,19.8
"2016:Q1","Bottom50",1.1,5.4,11.3,22.7,0.7,2.6,1.2,4,32.5,24.6,55.1,30.4
"2016:Q2","Top1",31.5,28,15,16,51.4,7.6,55.3,33,5.7,5.1,2.5,30.2
"2016:Q2","Next9",38.5,35.7,31.3,19.2,35.9,45.2,30.4,36.7,17.8,21.3,7.7,20.4
"2016:Q2","Next40",28.8,30.9,42.5,42,12,44.5,13.1,26.3,44.8,50,35.2,20.4
"2016:Q2","Bottom50",1.3,5.3,11.2,22.8,0.7,2.6,1.2,4,31.8,23.7,54.6,29.1
"2016:Q3","Top1",31.7,28.3,14.9,16,51.6,7.7,56,33.3,5.7,5.1,2.6,30.1
"2016:Q3","Next9",38.3,35.6,31.2,19.1,35.9,45.3,30,36.5,18,21.5,7.6,22
"2016:Q3","Next40",28.7,30.8,42.6,42.2,11.9,44.4,12.8,26.3,44.3,49.2,35.7,21.3
"2016:Q3","Bottom50",1.2,5.3,11.3,22.7,0.7,2.6,1.2,3.9,32,24.3,54.1,26.6
"2016:Q4","Top1",31.9,28.4,15,16.1,51.7,7.6,56,34.1,5.6,5,2.5,30.7
"2016:Q4","Next9",37.9,35.2,31,18.9,35.7,45.4,30.1,34.7,17.9,21.6,7.7,19.9
"2016:Q4","Next40",29,31,42.8,42.1,11.9,44.4,12.7,27.2,43.9,48.5,36,20.4
"2016:Q4","Bottom50",1.2,5.3,11.2,22.9,0.7,2.6,1.2,4,32.5,24.9,53.8,29
"2017:Q1","Top1",32.1,28.6,15.2,16.4,52.1,7.7,56.2,33.3,5.5,4.9,2.4,30.6
"2017:Q1","Next9",37.8,35.3,30.8,18.3,35.4,45.4,30.1,35.6,18.1,21.8,7.9,20.4
"2017:Q1","Next40",28.9,30.8,43,42,11.8,44.3,12.5,27.1,43.4,47.9,35.5,19.7
"2017:Q1","Bottom50",1.1,5.3,11,23.3,0.7,2.6,1.1,4,33,25.4,54.2,29.4
"2017:Q2","Top1",32.1,28.7,14.8,16.5,52.3,7.8,56.3,33,5.4,4.9,2.4,29
"2017:Q2","Next9",37.8,35.2,30.9,18.2,35.3,45.3,30.2,35.6,18.3,21.9,8,21.7
"2017:Q2","Next40",28.8,30.7,42.7,42,11.7,44.3,12.4,27.3,43,47.4,35.7,19.6
"2017:Q2","Bottom50",1.2,5.4,11.6,23.3,0.7,2.6,1.1,4.1,33.3,25.8,54,29.6
"2017:Q3","Top1",32.3,28.8,14.7,16.7,52.6,7.8,56.6,32.9,5.4,4.8,2.3,29.5
"2017:Q3","Next9",37.7,35.2,30.8,17.9,35.1,45.3,30.2,35.5,18.4,22.1,8.1,21.4
"2017:Q3","Next40",28.8,30.6,42.7,42,11.6,44.2,12.2,27.5,42.5,46.6,35.8,19.4
"2017:Q3","Bottom50",1.2,5.4,11.7,23.4,0.7,2.6,1.1,4.1,33.8,26.6,53.8,29.8
"2017:Q4","Top1",32.7,29.2,14.8,17,52.9,7.8,57.2,32.8,5.2,4.7,2.2,27.1
"2017:Q4","Next9",37.3,34.9,30.7,17.4,34.9,45.4,30,34.9,18.8,22.3,8.2,25.3
"2017:Q4","Next40",28.8,30.5,42.9,41.9,11.5,44.1,11.8,28.2,41.7,45.6,36,19.4
"2017:Q4","Bottom50",1.1,5.4,11.7,23.7,0.7,2.6,1,4.1,34.3,27.4,53.6,28.2
"2018:Q1","Top1",32.4,29,14.6,16.8,52.9,7.8,56.8,32.4,5.1,4.6,2.3,26.9
"2018:Q1","Next9",37.6,35.2,30.8,17.5,34.9,45.4,30.2,36.1,19,22.6,8.2,25.7
"2018:Q1","Next40",28.8,30.3,42.6,41.8,11.5,44.1,11.9,27.4,41,44.6,35.6,19.2
"2018:Q1","Bottom50",1.2,5.5,12.1,23.8,0.7,2.6,1,4,34.9,28.2,53.9,28.2
"2018:Q2","Top1",32.4,28.9,14.3,16.9,52.9,7.8,57.1,32.2,5,4.5,2.2,26.7
"2018:Q2","Next9",37.6,35.2,30.9,17.2,34.8,45.5,30.2,36.3,19.1,22.8,8.3,24.9
"2018:Q2","Next40",28.7,30.2,42.3,41.8,11.5,44.1,11.7,27.5,40.5,44,35.7,19.4
"2018:Q2","Bottom50",1.3,5.6,12.5,24.1,0.7,2.6,1,4,35.3,28.8,53.9,29
"2018:Q3","Top1",32.5,29.1,14.2,17.4,53.2,7.8,57.8,31.7,5,4.4,2,26.9
"2018:Q3","Next9",37.5,35.2,30.9,16.5,34.7,45.6,30,36.7,19.2,22.9,8.5,25.2
"2018:Q3","Next40",28.6,30.1,42.3,41.7,11.4,44,11.2,27.7,40.2,43.3,35.9,19.3
"2018:Q3","Bottom50",1.3,5.6,12.7,24.4,0.7,2.6,0.9,4,35.7,29.3,53.5,28.6
"2018:Q4","Top1",31.7,28.2,14.3,16,52.1,7.7,55.8,33.1,5,4.4,2.5,27.7
"2018:Q4","Next9",37.8,35.3,30.7,18.1,35.3,45.6,30.8,36.1,18.9,23.1,7.5,21.8
