"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"1996:Q3","pct80to99",41.8,42,39.6,36.4,46.2,46.2,43,38.4,42.8,46.4,31.9,46.1
"1996:Q3","pct60to80",17.1,18.3,21.6,22.7,11,23.7,10.8,15.5,25.8,26.4,26.7,12.8
"1996:Q3","pct40to60",10.9,11.4,13.8,15.4,5.6,13.9,6.9,10.6,14.1,12.4,20.7,6.2
"1996:Q3","pct20to40",7.7,7.7,10.5,9.9,3.6,7.3,4.3,8.4,7.8,6.3,12.2,6.6
"1996:Q3","pct00to20",3.7,3.6,5.5,4.9,1.2,2.5,4.1,3.6,3.2,2.1,6.6,2.3
"1996:Q4","pct99to100",18.9,17.1,9.1,10.8,32.5,6.2,30.9,23.3,6.4,6.5,2.2,26.7
"1996:Q4","pct80to99",42.2,42.3,40.2,36.3,46.2,46.3,43.9,38.5,42.9,46.8,31.3,47.2
"1996:Q4","pct60to80",16.7,18.1,21.3,22.6,10.9,23.4,10.5,15.5,26.3,26.9,27.3,12.5
"1996:Q4","pct40to60",10.9,11.3,13.7,15.3,5.5,14.1,6.7,10.6,13.8,11.9,20.7,5.6
"1996:Q4","pct20to40",7.6,7.6,10.3,10,3.6,7.4,4.3,8.4,7.6,6.1,12.2,5.9
"1996:Q4","pct00to20",3.7,3.6,5.4,5,1.2,2.6,3.7,3.7,2.9,1.8,6.2,2.1
"1997:Q1","pct99to100",18.7,17,9.1,10.7,32.4,6.1,30.8,23,6.4,6.5,1.5,26.8
"1997:Q1","pct80to99",42.1,42.3,40.5,36.4,46,46.1,43.8,38.7,43.2,47,31.7,47.4
"1997:Q1","pct60to80",16.8,18.2,21.2,22.4,11.1,23.8,10.6,15.6,26.3,27.1,27.2,12.6
"1997:Q1","pct40to60",11,11.4,13.6,15.4,5.7,14.2,6.9,10.5,13.6,11.7,20.7,5.6
"1997:Q1","pct20to40",7.6,7.6,10.3,10,3.6,7.3,4.3,8.6,7.4,6,12,5.3
"1997:Q1","pct00to20",3.7,3.6,5.4,5.1,1.3,2.5,3.7,3.7,3,1.7,6.8,2.3
"1997:Q2","pct99to100",19.3,17.5,9.1,11,33.9,6.1,31.7,22.4,6.3,6.5,1.1,27.1
"1997:Q2","pct80to99",42.4,42.5,40.2,36.4,46.2,45.4,46.1,39.1,43,46.7,31.2,48.3
"1997:Q2","pct60to80",16.6,18,21.3,22.5,10.5,24.4,9.4,15.6,26.7,26.9,29.3,12.4
"1997:Q2","pct40to60",10.6,11.1,13.7,15.1,4.9,14.3,6.2,10.4,13.8,12,20.5,5.3
"1997:Q2","pct20to40",7.5,7.5,10.3,10.1,3.4,7.3,4.1,8.7,7.4,6.1,12,4.7
"1997:Q2","pct00to20",3.5,3.4,5.4,4.9,1,2.5,2.6,3.8,2.8,1.8,6,2.1
"1997:Q3","pct99to100",19.5,17.6,8.9,10.9,34.5,6.1,32,22.2,6.2,6.3,1,28.3
"1997:Q3","pct80to99",42.7,42.7,40,36.6,46.4,45.4,46.8,39.3,42.9,46.5,30.9,50.8
"1997:Q3","pct60to80",16.5,17.9,21.4,22.5,10.3,24.5,9.1,15.6,26.7,26.8,30,11.7
"1997:Q3","pct40to60",10.5,11,13.8,15.1,4.7,14.3,6,10.3,13.9,12.4,20.4,4.2
"1997:Q3","pct20to40",7.5,7.5,10.3,10.2,3.3,7.3,4,8.8,7.4,6.1,11.9,4
"1997:Q3","pct00to20",3.4,3.3,5.6,4.8,0.9,2.5,2.1,3.9,2.8,1.9,5.8,1.1
"1997:Q4","pct99to100",19.6,17.7,9,10.7,34.3,5.9,32.1,22.6,6.3,6.3,1.4,28.1
"1997:Q4","pct80to99",42.6,42.7,40.7,36.6,46.3,45,46.6,38.8,43,47,30.5,49.8
"1997:Q4","pct60to80",16.5,18,21.1,22.3,10.4,25.1,9.2,15.6,26.9,27.1,29.7,12.5
"1997:Q4","pct40to60",10.5,11,13.7,15.1,4.7,14.4,6.1,10.2,13.7,12,20.7,4.3
"1997:Q4","pct20to40",7.4,7.4,10.1,10.2,3.4,7.1,4,8.8,7.3,5.9,12,3.6
"1997:Q4","pct00to20",3.4,3.3,5.5,5,0.9,2.4,2.1,3.9,2.7,1.7,5.7,1.7
"1998:Q1","pct99to100",20.2,18.3,9,10.8,35.4,5.9,33.8,22.4,6,6.2,0.3,28.3
"1998:Q1","pct80to99",42.9,43,40.6,36.7,46.7,44.6,48,39.4,43.1,46.9,30.5,49.9
"1998:Q1","pct60to80",16.3,17.8,21.1,22.4,9.9,25.7,8.2,15.3,27.2,26.8,31.5,12.9
"1998:Q1","pct40to60",10.1,10.6,13.7,14.9,4.2,14.3,5.4,9.9,13.7,12.2,20.4,4
"1998:Q1","pct20to40",7.3,7.3,10,10.5,3.2,7.1,3.7,9,7.2,6,11.9,3.2
"1998:Q1","pct00to20",3.2,3.1,5.6,4.8,0.6,2.4,0.9,4,2.7,1.9,5.4,1.6
"1998:Q2","pct99to100",20.2,18.3,9.3,10.3,35.3,5.8,33.2,22.7,6.1,6.2,0.6,28.7
"1998:Q2","pct80to99",42.9,42.9,40.5,36.9,46.6,44.4,48.4,39.3,43,46.8,30.2,50.4
"1998:Q2","pct60to80",16.4,17.9,21.3,22.4,10,26.1,8.2,15.1,27.3,27,31.5,13.6
"1998:Q2","pct40to60",10.1,10.6,13.7,15,4.2,14.3,5.5,9.8,13.8,12.2,20.5,3.6
"1998:Q2","pct20to40",7.2,7.2,9.9,10.5,3.2,7,3.8,9,7.2,5.9,11.8,2.6
"1998:Q2","pct00to20",3.1,3.1,5.3,4.9,0.7,2.3,0.9,4.2,2.6,1.8,5.3,1.1
"1998:Q3","pct99to100",19.4,17.6,9.2,8.8,33.6,5.5,30.8,24.4,6.1,6,1.5,28.3
"1998:Q3","pct80to99",42.1,42.1,39.5,37.7,46,45.1,46.1,37.7,42.3,46,30.4,48.8
"1998:Q3","pct60to80",17.1,18.4,21.9,22.4,10.7,25.9,9.7,14.8,26.4,26.4,29,15.6
"1998:Q3","pct40to60",10.6,11.2,13.9,15.9,5.1,14.6,6.7,9.9,14.6,13.2,21,3.6
"1998:Q3","pct20to40",7.4,7.4,10.1,10.3,3.5,6.7,4.3,8.9,7.3,6.2,11.8,2.2
"1998:Q3","pct00to20",3.4,3.4,5.5,5,1,2.2,2.5,4.2,3.2,2.2,6.4,1.5
"1998:Q4","pct99to100",20.3,18.3,9.3,10.4,34.6,5.7,34.7,22.6,6.1,6.2,0.9,27.7
"1998:Q4","pct80to99",43.2,43.1,40.5,37,47.3,44.4,49.1,39.6,42.7,46.7,29.8,49.8
"1998:Q4","pct60to80",16.5,18,21.4,22.3,10,26.8,7.6,15.2,27.4,26.8,32.3,14.1
"1998:Q4","pct40to60",9.9,10.4,13.6,14.8,4.3,14,4.9,9.8,13.9,12.5,20.3,4.1
"1998:Q4","pct20to40",7.1,7.2,9.9,10.7,3.2,6.9,3.6,8.8,7.2,5.9,12,2.5
