"Date","Category","Net worth","Assets","Real estate","Consumer durables","Corporate equities and mutual fund shares","Pension entitlements","Private businesses","Other assets","Liabilities","Home mortgages","Consumer credit","Other liabilities"
"2003:Q4","Bottom50",1343152,4115495,2253041,804075,92569,425380,85609,454821,2772343,1663517,1074797,34029
"2004:Q1","Top1",14259440,14850288,2648737,540148,4063811,786802,3214871,3595919,590848,417215,31233,142400
"2004:Q1","Next9",18326549,19921005,5041176,797157,3179551,5422780,1888310,3592031,1594456,1304558,176603,113295
"2004:Q1","Next40",17574253,22126049,8565381,1580933,1533161,6047075,1154342,3245156,4551796,3674052,807640,70104
"2004:Q1","Bottom50",1263195,4069880,2188532,819520,92684,427419,86939,454785,2806686,1693847,1080996,31843
"2004:Q2","Top1",14437210,15037376,2733201,542419,4019908,783417,3448926,3509506,600166,420196,31707,148263
"2004:Q2","Next9",18525799,20217895,5178044,815774,3142413,5547869,1959754,3574040,1692095,1387308,180370,124418
"2004:Q2","Next40",17986118,22547981,8849598,1605654,1503928,6143211,1214859,3230731,4561864,3680034,810362,71467
"2004:Q2","Bottom50",1173735,4168219,2288673,831264,87134,427437,86297,447415,2994484,1872701,1092100,29682
"2004:Q3","Top1",14775216,15394074,2775349,544922,4052034,787504,3644970,3589295,618858,436588,36265,146005
"2004:Q3","Next9",19099324,20814126,5463432,833066,3142738,5656698,2050813,3667378,1714801,1422293,180063,112445
"2004:Q3","Next40",18197756,22939821,9063122,1619152,1479698,6219012,1290165,3268673,4742065,3838069,839892,64105
"2004:Q3","Bottom50",1306068,4347351,2471173,830697,81588,429830,89731,444332,3041283,1908456,1108655,24172
"2004:Q4","Top1",15699144,16299927,2889265,557850,4451067,875385,3810985,3715376,600784,433192,32980,134612
"2004:Q4","Next9",19793274,21642069,5658328,833524,3408317,5872970,2194850,3674080,1848795,1500525,188760,159509
"2004:Q4","Next40",18913385,23703986,9420804,1644387,1536855,6384711,1250241,3466989,4790601,3855007,859998,75596
